id,authorized_flag,purchase_date,card_id,merchant_id,item_category,purchase_amount,signature_provided,product_title,first_active_month_parsed,reward_program,cardholder_fico_score,cardholder_age,merchant_category_id,merchant_subsector,merchant_latitude,merchant_longitude
9488,1,2017-01-23,C_ID_6ae9f40da5,M_ID_24ed549464,A,21.5599995,0,,2016-11-01T00:00:00.000Z,dining_entertainment,313,27,195,gas,44.359,-120.57
3878,1,2017-01-09,C_ID_0ce3e801d9,M_ID_24ed549464,D,79.3300018,0,,2016-08-01T00:00:00.000Z,cash_back,503,92,195,gas,44.359,-120.57
10564,1,2017-01-26,C_ID_31e718474d,M_ID_24ed549464,D,118.650002,0,,2015-12-01T00:00:00.000Z,dining_entertainment,768,37,195,gas,44.359,-120.57
9884,1,2017-01-24,C_ID_3af20aa69f,M_ID_24ed549464,A,111.43,0,,2016-03-01T00:00:00.000Z,cash_back,456,31,195,gas,44.359,-120.57
3985,0,2017-01-09,C_ID_2dbb99d4bc,M_ID_24ee2fd0e9,C,98.5899963,1,,2014-11-01T00:00:00.000Z,dining_entertainment,631,19,416,internet,42.193,-88.516
2065,1,2017-01-04,C_ID_723914f737,M_ID_24f21c25d2,C,28.2199993,1,Kenzo Winter Flowers Women's 1.7-ounce Eau de Parfum Spray,2015-10-01T00:00:00.000Z,dining_entertainment,517,20,130,luxury goods,31.693,-82.272
9024,1,2017-01-22,C_ID_8b58cae594,M_ID_24fddb4525,A,543.880005,1,Freshware 15-cavity Mini Cheesecake/ Pudding/ Tart/ Muffin Silicone Mold/ Baking Pans (Pack of 2),2016-02-01T00:00:00.000Z,cash_back,500,31,705,groceries,39.109,-79.251
5494,1,2017-01-13,C_ID_a8ab9dcc00,M_ID_2502585aa6,C,582.73999,0,Sacro-Ease Memory Foam Molded Seat; Chocolate,2017-01-01T00:00:00.000Z,dining_entertainment,403,44,705,groceries,38.465,-98.778
9938,1,2017-01-24,C_ID_3be6f964b9,M_ID_2516c1d19e,B,61.3600006,0,Venetian Style All Crystal 5-light Chandelier with Pink Shades,2017-01-01T00:00:00.000Z,travel,542,90,457,luxury goods,38.201,-89.492
12790,1,2017-01-31,C_ID_9d8194f0a8,M_ID_251a77bdc3,D,170.809998,0,Samba Kiss' Men's 3.4-ounce Eau de Toilette Spray,2016-11-01T00:00:00.000Z,cash_back,534,30,130,luxury goods,38.25,-88.044
8716,1,2017-01-21,C_ID_fbdd31ba01,M_ID_251ad83593,B,149.929993,0,Star Wars Hans Solo In Carbonite Silicone Mold,2016-07-01T00:00:00.000Z,cash_back,505,66,108,groceries,34.781,-88.838
12445,0,2017-01-30,C_ID_82387e0ab8,M_ID_253b66f4a5,B,50.4500008,0,,2016-06-01T00:00:00.000Z,cash_back,688,20,695,gas,36.448,-110.622
12083,1,2017-01-29,C_ID_117d627668,M_ID_25438f50a8,A,66.1100006,1,Quick Change Tune Clamp Trigger Capo For Acoustic Electric Classical Guitar Blue,2016-12-01T00:00:00.000Z,cash_back,717,30,299,luxury goods,37.73,-111.633
1123,1,2017-01-01,C_ID_1c6b87bcee,M_ID_25464a0cc6,D,68.0999985,0,Women's Skechers Work Relaxed Fit Eldred SR Navy/Aqua,2016-10-01T00:00:00.000Z,cash_back,478,27,703,retail apparel,34.502,-90.586
3424,1,2017-01-08,C_ID_a29f012ef0,M_ID_2553f5cec6,D,5.03000021,1,,2016-05-01T00:00:00.000Z,cash_back,830,74,580,internet,33.876,-113.009
6097,1,2017-01-14,C_ID_a29f012ef0,M_ID_2553f5cec6,B,13.0900002,0,,2016-05-01T00:00:00.000Z,cash_back,830,74,580,internet,33.876,-113.009
1349,1,2017-01-02,C_ID_28bf66e375,M_ID_255af2c226,A,231.809998,0,Samsung REMANUFACTURED SAMSUNG 32 Inch FULL 1080P HDTV 120 CMR LED W/ WIFI and Smart TV HDTV-UN32H5201A,2016-10-01T00:00:00.000Z,cash_back,800,20,68,consumer electronics,38.6,-84.502
5165,1,2017-01-12,C_ID_523fbf79a6,M_ID_257157f6ee,C,27.9799995,0,CRYSTAL BLOOMS CANDLE CHANDELIER,2014-09-01T00:00:00.000Z,travel,783,54,299,luxury goods,32.515,-103.261
4784,1,2017-01-11,C_ID_9dbbc8bd78,M_ID_256c31c694,A,162.789993,0,Belkin Pivot Plug Surge Protector Power Strips,2017-01-01T00:00:00.000Z,cash_back,760,27,422,consumer electronics,43.011,-72.73
5823,1,2017-01-14,C_ID_56f1458a57,M_ID_257157f6ee,D,34.4000015,1,6-light Grecian Bronze Chandelier,2017-01-01T00:00:00.000Z,cash_back,571,44,299,luxury goods,32.515,-103.261
7373,1,2017-01-18,C_ID_153bd1cab4,M_ID_257157f6ee,C,25.6800003,0,"Advantus - Breast Cancer Awareness Badge Holder, Horizontal, 3 1/2",2016-08-01T00:00:00.000Z,cash_back,720,61,299,luxury goods,32.515,-103.261
9994,1,2017-01-24,C_ID_8d9ac19989,M_ID_257157f6ee,A,8.39999962,0,LOS ANGELES KINGS OFFICIAL 1.5 X2.5 NHL RETRACTABLE BADGE HOLDER,2016-01-01T00:00:00.000Z,travel,429,25,299,luxury goods,32.515,-103.261
3146,1,2017-01-07,C_ID_153bd1cab4,M_ID_257157f6ee,C,24.6900005,0,Fossil Riley Rose Gold - Fossil Watches,2016-08-01T00:00:00.000Z,cash_back,720,61,299,luxury goods,32.515,-103.261
6883,1,2017-01-17,C_ID_e00c2d3d79,M_ID_2573161854,B,53.2599983,0,Hand Painted Black Dot Art Candle Stick Holder,2015-02-01T00:00:00.000Z,dining_entertainment,723,48,130,luxury goods,42.848,-84.463
8034,1,2017-01-20,C_ID_e00c2d3d79,M_ID_2573161854,C,39.3600006,0,BENETTON BIANCO by Benetton EDT SPRAY 3.4 OZ *TESTER,2015-02-01T00:00:00.000Z,dining_entertainment,723,48,130,luxury goods,42.848,-84.463
6199,0,2017-01-15,C_ID_fbaf97627d,M_ID_257468b70d,A,363.390015,0,,2016-08-01T00:00:00.000Z,cash_back,426,53,119,insurance,39.156,-104.571
2224,1,2017-01-05,C_ID_e52483abc6,M_ID_2574a3c5ad,B,16.7299995,0,Beautyrest 4-inch Sculpted Gel Memory Foam Mattress Topper with Polysilk Cover,2016-08-01T00:00:00.000Z,cash_back,365,29,367,carpentry,36.235,-93.948
12044,1,2017-01-29,C_ID_0a84688f16,M_ID_25b0f0f946,A,48.9399986,0,,2017-01-01T00:00:00.000Z,dining_entertainment,454,41,661,internet,36.59,-76.314
6781,1,2017-01-16,C_ID_6d10376b24,M_ID_257aa6209d,B,114.480003,0,Ivory baroque crystals galore ornate hanging Candle Holder Chandelier off- white,2016-11-01T00:00:00.000Z,travel,729,21,401,luxury goods,30.862,-84.346
2492,1,2017-01-05,C_ID_f3072702b8,M_ID_257ba0ad3c,D,422.660004,0,,2016-03-01T00:00:00.000Z,cash_back,519,38,259,flights,44.829,-100.663
11245,1,2017-01-27,C_ID_7b7fa8f77c,M_ID_257c83b6e2,D,612.869995,0,,2016-10-01T00:00:00.000Z,cash_back,638,42,198,insurance,30.563,-84.479
9369,0,2017-01-23,C_ID_adee92c3b6,M_ID_258278f397,C,207.309998,0,Samsung UN75F6300 75-inch 1080p 120hz LED Smart HDTV (Refurbished),2017-01-01T00:00:00.000Z,cash_back,782,50,319,consumer electronics,39.542,-92.288
12766,1,2017-01-31,C_ID_7b035c904b,M_ID_2586fdbc19,B,366.730011,0,ZAGG invisibleSHIELDå¥ÌÛ_å¥ÌÛ_å¥ÌÛ__å¥ÌÛ__ Samsung Droid Charge i510 Screen Protector,2016-12-01T00:00:00.000Z,dining_entertainment,436,26,68,consumer electronics,30.68,-89.914
8331,1,2017-01-20,C_ID_070fdd4cea,M_ID_258b72df46,D,26.3700008,0,,2016-10-01T00:00:00.000Z,dining_entertainment,622,22,34,pharmaceuticals,38.977,-86.784
1231,1,2017-01-02,C_ID_c066dce120,M_ID_258eca05cf,B,200.080002,1,Bohemian 12 Light Candle Chandelier Crystal Type/Finish: Majestic Wood Polished/Polished Brass,2016-11-01T00:00:00.000Z,dining_entertainment,509,35,130,luxury goods,40.324,-82.402
8450,1,2017-01-20,C_ID_0a3e2f1e08,M_ID_2590eed659,D,64.8700027,0,"Rachael Ray Hard Enamel Cookware 8-quart Covered Pasta Etc. Pot, Orange 2-tone",2016-07-01T00:00:00.000Z,cash_back,627,21,278,restaurant/dining,46.283,-68.334
8549,1,2017-01-21,C_ID_82731f15c1,M_ID_25cce3d6eb,A,31.1900005,0,"Aveeno Baby Lightly Scented Wash & Shampoo, Tear Free Gentle Clean 8 oz (236 mL)",2017-01-01T00:00:00.000Z,cash_back,735,58,222,beauty & personal care,27.217,-80.63
1750,1,2017-01-03,C_ID_3a95a9e5e1,M_ID_25cf80a88a,D,338.290009,0,Hello Kitty Jeweled Earbud Headphones - Red,2016-10-01T00:00:00.000Z,cash_back,361,30,87,consumer electronics,44.816,-114.507
8628,1,2017-01-21,C_ID_df36580698,M_ID_25d384e501,D,162.789993,1,,2015-12-01T00:00:00.000Z,travel,573,66,580,internet,32.16,-104.719
3995,1,2017-01-09,C_ID_a48bcef139,M_ID_25d4aecc93,B,405.119995,0,Stadler Form Stadler Form Jasmine Aroma Diffuser,2016-12-01T00:00:00.000Z,cash_back,765,26,356,beauty & personal care,33.863,-79.554
4128,1,2017-01-10,C_ID_8a825ab92c,M_ID_25d9ec3056,B,243.029999,0,Brentwood Ivory/ Taupe Twin-size Quilted Bedspread Set,2016-12-01T00:00:00.000Z,cash_back,821,54,373,hotel,44.259,-102.113
3777,1,2017-01-09,C_ID_0090b63a7a,M_ID_25db80891d,C,34.4000015,0,,2016-07-01T00:00:00.000Z,cash_back,518,60,755,internet,43.468,-71.067
5240,1,2017-01-12,C_ID_4567186799,M_ID_25e37e664f,A,27.1800003,1,,2016-06-01T00:00:00.000Z,cash_back,542,24,560,gas,32.661,-112.121
1529,1,2017-01-03,C_ID_3d9b4ff07a,M_ID_25ef1e2f03,A,63.2900009,0,Nike VR Pro Limited Edition Driver,2016-08-01T00:00:00.000Z,cash_back,403,54,384,gym,38.206,-86.179
9616,1,2017-01-23,C_ID_82d99fc540,M_ID_25efc7754e,D,13.9399996,0,Duck Dynasty: Season 5 (Duck-Luxe Edition) (Walmart Exclusive) (Widescreen),2016-09-01T00:00:00.000Z,dining_entertainment,359,54,307,entertainment,47.684,-88.258
8698,0,2017-01-21,C_ID_d5b1a5ec51,M_ID_25f2804914,C,24.1900005,0,"NEW Ultra Slim Black 19 5ms Widescreen LED LCD HD Monitor W/ VGA DVI & Speakers""",2016-11-01T00:00:00.000Z,cash_back,467,25,422,consumer electronics,42.666,-107.654
11551,1,2017-01-28,C_ID_03692e6d6d,M_ID_25f666064e,D,24.8999996,1,"Large 18 Rustic Metal 8 Bottle Caddy Table Wine Rack Stand Holder Grape Leaves""",2016-10-01T00:00:00.000Z,dining_entertainment,723,56,813,liquor,31.282,-88.873
5601,1,2017-01-13,C_ID_49634bb8c1,M_ID_260ad2997d,C,186.889999,0,Fossil Women's ES3227 Georgia Goldtone Watch,2017-01-01T00:00:00.000Z,cash_back,746,44,457,luxury goods,44.179,-118.199
6062,1,2017-01-14,C_ID_9268558b8e,M_ID_260dc0e0f9,D,254.080002,0,"Sunbeam 0.9 cu ft Microwave, Stainless Steel",2016-09-01T00:00:00.000Z,cash_back,466,56,497,consumer electronics,33.694,-82.097
9808,0,2017-01-24,C_ID_25eeed7007,M_ID_2616cefc59,C,31.1900005,0,Summer Infant Baby Wave Deluxe Digital Audio Baby Monitor With Sound Activated LED Lights and Temperature,2016-07-01T00:00:00.000Z,dining_entertainment,646,35,126,consumer electronics,26.732,-98.166
1390,1,2017-01-02,C_ID_3de798cb22,M_ID_261dcf2ddf,A,42.4199982,0,Lorann Oils L5566 Sweet Shoppe Candy Molds,2016-11-01T00:00:00.000Z,cash_back,603,82,705,groceries,44.283,-88.392
10530,1,2017-01-26,C_ID_a0a2d60f6a,M_ID_2631bc888a,B,47.2400017,0,,2016-03-01T00:00:00.000Z,cash_back,433,60,792,real estate services,33.963,-89.919
9962,1,2017-01-24,C_ID_90ba5e1772,M_ID_261e315750,D,20.0699997,0,Logitech M317 Wireless Mouse - Red (910-002893),2016-12-01T00:00:00.000Z,dining_entertainment,385,59,531,consumer electronics,36.591,-111.464
5462,1,2017-01-13,C_ID_6c0c5de5dd,M_ID_2637773dd2,B,74.5199966,0,,2017-01-01T00:00:00.000Z,cash_back,306,74,661,internet,43.85,-86.725
3789,0,2017-01-09,C_ID_cd54861d65,M_ID_2637773dd2,C,7.11999989,0,,2015-12-01T00:00:00.000Z,cash_back,791,34,661,internet,43.85,-86.725
6382,1,2017-01-15,C_ID_029e61b36e,M_ID_2637773dd2,B,17.9500008,1,,2017-01-01T00:00:00.000Z,cash_back,846,27,661,internet,43.85,-86.725
3162,1,2017-01-07,C_ID_bcb0c94fd3,M_ID_2637773dd2,B,170.809998,0,,2016-06-01T00:00:00.000Z,dining_entertainment,712,46,661,internet,43.85,-86.725
7227,1,2017-01-17,C_ID_78516b10d7,M_ID_2637773dd2,D,50.4500008,0,,2017-01-01T00:00:00.000Z,travel,818,36,661,internet,43.85,-86.725
6194,0,2017-01-15,C_ID_a969aae332,M_ID_2637773dd2,B,6.71999979,0,,2017-01-01T00:00:00.000Z,cash_back,421,34,661,internet,43.85,-86.725
4296,0,2017-01-10,C_ID_c2ce7f9584,M_ID_2637773dd2,C,18.3500004,0,,2017-01-01T00:00:00.000Z,dining_entertainment,436,45,661,internet,43.85,-86.725
4309,0,2017-01-10,C_ID_be3c0abb2a,M_ID_2637773dd2,A,29.3400002,0,,2016-12-01T00:00:00.000Z,dining_entertainment,313,30,661,internet,43.85,-86.725
12584,1,2017-01-31,C_ID_4cf7430bd1,M_ID_2637773dd2,D,45.4099998,0,,2016-07-01T00:00:00.000Z,travel,698,18,661,internet,43.85,-86.725
8343,0,2017-01-20,C_ID_d454e61220,M_ID_2637773dd2,B,31.1900005,0,,2016-08-01T00:00:00.000Z,cash_back,692,57,661,internet,43.85,-86.725
12613,1,2017-01-31,C_ID_9509f60e76,M_ID_2637773dd2,D,33.1199989,0,,2016-11-01T00:00:00.000Z,dining_entertainment,811,65,661,internet,43.85,-86.725
2827,1,2017-01-06,C_ID_7a882666ff,M_ID_2637773dd2,B,40.8199997,0,,2016-11-01T00:00:00.000Z,cash_back,677,61,661,internet,43.85,-86.725
11128,1,2017-01-27,C_ID_0196a5d544,M_ID_2637773dd2,A,16.7800007,0,,2016-02-01T00:00:00.000Z,cash_back,827,26,661,internet,43.85,-86.725
4832,1,2017-01-11,C_ID_5061358f4b,M_ID_2637773dd2,B,45.6300011,0,,2016-12-01T00:00:00.000Z,dining_entertainment,315,54,661,internet,43.85,-86.725
11677,1,2017-01-28,C_ID_4018b70a53,M_ID_2637773dd2,A,80.1399994,0,,2016-11-01T00:00:00.000Z,cash_back,462,73,661,internet,43.85,-86.725
11382,1,2017-01-27,C_ID_6a64305b62,M_ID_2637773dd2,A,109.510002,0,,2015-11-01T00:00:00.000Z,travel,406,23,661,internet,43.85,-86.725
2348,1,2017-01-05,C_ID_3630c57bd6,M_ID_2637773dd2,C,185.139999,0,,2016-04-01T00:00:00.000Z,cash_back,570,71,661,internet,43.85,-86.725
1079,1,2017-01-01,C_ID_60fa30665d,M_ID_2637773dd2,D,31.1900005,0,,2013-02-01T00:00:00.000Z,travel,401,28,661,internet,43.85,-86.725
5888,0,2017-01-14,C_ID_ff05409287,M_ID_2637773dd2,A,42.7099991,0,,2016-02-01T00:00:00.000Z,travel,833,91,661,internet,43.85,-86.725
5694,0,2017-01-14,C_ID_e6f88b69b2,M_ID_2637773dd2,B,29.2600002,0,,2016-10-01T00:00:00.000Z,cash_back,743,18,661,internet,43.85,-86.725
1025,1,2017-01-01,C_ID_dd228d975b,M_ID_2637773dd2,D,45.25,1,,2016-11-01T00:00:00.000Z,travel,423,46,661,internet,43.85,-86.725
7631,1,2017-01-18,C_ID_80c3855a70,M_ID_2637773dd2,A,64.8899994,0,,2016-01-01T00:00:00.000Z,cash_back,414,63,661,internet,43.85,-86.725
7629,1,2017-01-18,C_ID_af979bcd01,M_ID_2637773dd2,D,35.2000008,0,,2014-08-01T00:00:00.000Z,cash_back,454,48,661,internet,43.85,-86.725
11572,1,2017-01-28,C_ID_c21cf9a78c,M_ID_2637773dd2,B,32.6300011,0,,2016-09-01T00:00:00.000Z,dining_entertainment,789,34,661,internet,43.85,-86.725
3710,1,2017-01-09,C_ID_dd228d975b,M_ID_2637773dd2,D,22.8899994,1,,2016-11-01T00:00:00.000Z,travel,423,46,661,internet,43.85,-86.725
1282,1,2017-01-02,C_ID_da0546f11e,M_ID_2637773dd2,A,24.7700005,0,,2016-10-01T00:00:00.000Z,travel,315,21,661,internet,43.85,-86.725
4507,1,2017-01-11,C_ID_c2ce7f9584,M_ID_2637773dd2,B,4.71000004,0,,2017-01-01T00:00:00.000Z,dining_entertainment,436,45,661,internet,43.85,-86.725
10872,1,2017-01-26,C_ID_2f19c78659,M_ID_2637773dd2,D,27.9799995,0,,2016-09-01T00:00:00.000Z,cash_back,521,74,661,internet,43.85,-86.725
6499,1,2017-01-16,C_ID_57560a4537,M_ID_2637773dd2,D,27.6599998,1,,2016-07-01T00:00:00.000Z,cash_back,699,99,661,internet,43.85,-86.725
7867,1,2017-01-19,C_ID_2b5601d0c3,M_ID_2637773dd2,A,6.48000002,1,,2016-06-01T00:00:00.000Z,cash_back,594,41,661,internet,43.85,-86.725
8740,1,2017-01-21,C_ID_e0a83c28cd,M_ID_2637773dd2,A,26.3700008,0,,2015-07-01T00:00:00.000Z,cash_back,629,31,661,internet,43.85,-86.725
1565,1,2017-01-03,C_ID_0c9276e606,M_ID_2637773dd2,C,25.7700005,0,,2016-07-01T00:00:00.000Z,cash_back,703,52,661,internet,43.85,-86.725
12952,1,2017-01-31,C_ID_698fa68f6a,M_ID_2637773dd2,C,100.199997,0,,2016-05-01T00:00:00.000Z,dining_entertainment,800,32,661,internet,43.85,-86.725
7502,1,2017-01-18,C_ID_4dc2d63ad8,M_ID_2637773dd2,C,24.7700005,0,,2016-11-01T00:00:00.000Z,travel,446,29,661,internet,43.85,-86.725
12311,1,2017-01-30,C_ID_caa3aafc92,M_ID_2637773dd2,B,93.6200027,0,,2016-03-01T00:00:00.000Z,dining_entertainment,740,66,661,internet,43.85,-86.725
5511,1,2017-01-13,C_ID_e00c2d3d79,M_ID_2637773dd2,A,9.52000046,0,,2015-02-01T00:00:00.000Z,dining_entertainment,723,48,661,internet,43.85,-86.725
8582,1,2017-01-21,C_ID_d7db191454,M_ID_2637773dd2,B,36.9700012,0,,2016-10-01T00:00:00.000Z,travel,409,33,661,internet,43.85,-86.725
5738,1,2017-01-14,C_ID_6770c41ce3,M_ID_2637773dd2,C,50.4500008,0,,2016-09-01T00:00:00.000Z,dining_entertainment,596,80,661,internet,43.85,-86.725
2714,1,2017-01-06,C_ID_c246e3af69,M_ID_2637773dd2,C,74.5199966,0,,2016-10-01T00:00:00.000Z,dining_entertainment,763,58,661,internet,43.85,-86.725
9365,1,2017-01-23,C_ID_a471ddd7f4,M_ID_2637773dd2,C,49.4500008,0,,2017-01-01T00:00:00.000Z,cash_back,536,40,661,internet,43.85,-86.725
3532,1,2017-01-08,C_ID_0811701f95,M_ID_2637773dd2,D,21.5599995,1,,2017-01-01T00:00:00.000Z,cash_back,565,24,661,internet,43.85,-86.725
2628,1,2017-01-06,C_ID_4cf7430bd1,M_ID_2637773dd2,D,57.5699997,1,,2016-07-01T00:00:00.000Z,travel,698,18,661,internet,43.85,-86.725
3534,1,2017-01-08,C_ID_af9fda729d,M_ID_2637773dd2,A,22.9200001,0,,2015-02-01T00:00:00.000Z,dining_entertainment,399,52,661,internet,43.85,-86.725
12529,1,2017-01-30,C_ID_ab9739f6f6,M_ID_2637773dd2,A,11.9499998,0,,2016-07-01T00:00:00.000Z,cash_back,393,52,661,internet,43.85,-86.725
4628,1,2017-01-11,C_ID_b2fe326ee2,M_ID_2637773dd2,D,24.7700005,1,,2016-12-01T00:00:00.000Z,cash_back,706,28,661,internet,43.85,-86.725
5527,1,2017-01-13,C_ID_3f4411da1c,M_ID_2637773dd2,D,40.8199997,0,,2016-06-01T00:00:00.000Z,cash_back,468,93,661,internet,43.85,-86.725
3585,1,2017-01-08,C_ID_04886edd12,M_ID_2637773dd2,C,24.7700005,0,,2016-12-01T00:00:00.000Z,dining_entertainment,649,21,661,internet,43.85,-86.725
3104,1,2017-01-07,C_ID_dd228d975b,M_ID_2637773dd2,A,56.8699989,0,,2016-11-01T00:00:00.000Z,travel,423,46,661,internet,43.85,-86.725
4198,1,2017-01-10,C_ID_0a3b914a00,M_ID_2638551cc8,A,55.0999985,0,,2016-09-01T00:00:00.000Z,cash_back,520,60,179,internet,41.474,-98.552
7408,1,2017-01-18,C_ID_ce2cf7f9bc,M_ID_2638551cc8,C,152.550003,0,,2016-06-01T00:00:00.000Z,cash_back,343,68,179,internet,41.474,-98.552
10710,1,2017-01-26,C_ID_a31dd1ec89,M_ID_2639fe93a6,B,37.6100006,0,Glass Lantern with Metal Handle,2016-05-01T00:00:00.000Z,travel,745,57,367,carpentry,44.808,-89.521
4662,1,2017-01-11,C_ID_7b234a6ecf,M_ID_263d5739d7,A,15.1400003,1,Hobbit 2: The Desolation of Smaug (3-Disc Extended Edition Blu-ray/DigiCopy 2014,2016-06-01T00:00:00.000Z,dining_entertainment,372,34,307,entertainment,39.099,-79.266
2147,1,2017-01-04,C_ID_8f5435ace5,M_ID_2646891d3c,C,273.600006,1,"Insten Purple Rubberized Hard Shell Clip-on Case Cover For Apple MacBook Air 13 Inches new""",2016-12-01T00:00:00.000Z,travel,801,26,427,consumer electronics,43.794,-89.388
10723,1,2017-01-26,C_ID_043553185e,M_ID_2660561b59,D,221.559998,0,3.5mm Cable Male to 2 Dual Female Plug Jack Audio Stereo Headset Splitter New,2016-11-01T00:00:00.000Z,cash_back,636,32,427,consumer electronics,41.48,-103.305
1320,1,2017-01-02,C_ID_2b2bdeba20,M_ID_2670181c22,B,199.220001,0,,2014-04-01T00:00:00.000Z,cash_back,378,92,396,health care services,38.767,-90.817
11689,1,2017-01-28,C_ID_772449bdf9,M_ID_267ffcec24,C,72.6900024,0,,2015-03-01T00:00:00.000Z,cash_back,459,54,695,gas,35.158,-113.878
4615,1,2017-01-11,C_ID_caff5250d8,M_ID_268037ff01,D,17.5499992,1,,2015-02-01T00:00:00.000Z,cash_back,314,45,560,gas,37.132,-106.109
4217,0,2017-01-10,C_ID_af48ce6328,M_ID_2678aaf648,C,658.090027,0,,2016-12-01T00:00:00.000Z,cash_back,345,33,198,insurance,45.883,-108.162
10980,1,2017-01-27,C_ID_772449bdf9,M_ID_267ffcec24,A,18.1399994,1,,2015-03-01T00:00:00.000Z,cash_back,459,54,695,gas,35.158,-113.878
3665,1,2017-01-08,C_ID_e5fa691842,M_ID_26849929b5,A,156.369995,1,Proctor Silex Proctor Silex Coffee Grinder - HAMILTON BEACH/PROCTOR-SILEX,2016-07-01T00:00:00.000Z,travel,340,66,80,restaurant/dining,35.678,-86.217
10324,1,2017-01-25,C_ID_5a1fc7e2a0,M_ID_26869e6a6d,A,50.0299988,0,,2017-01-01T00:00:00.000Z,travel,826,26,560,gas,46.066,-86.773
10939,1,2017-01-27,C_ID_2165cf1727,M_ID_2693b2499f,A,34.4000015,0,,2016-11-01T00:00:00.000Z,cash_back,843,40,560,gas,30.485,-82.789
6320,1,2017-01-15,C_ID_191cd36f8c,M_ID_26a76bbbb3,A,50.4199982,0,Ematic 11.6,2015-09-01T00:00:00.000Z,cash_back,485,81,884,consumer electronics,35.585,-116.158
1723,1,2017-01-03,C_ID_2a21837e99,M_ID_26cfd0788b,A,105.510002,0,Dremel 1-1/4,2016-06-01T00:00:00.000Z,cash_back,462,52,276,consumer electronics,44.116,-106.024
10217,1,2017-01-25,C_ID_7fd9e27ea3,M_ID_26cfd0788b,D,27.2099991,0,"Bella Electric Skillet (12x12)""",2016-10-01T00:00:00.000Z,travel,578,76,276,consumer electronics,44.116,-106.024
9678,1,2017-01-24,C_ID_ec4f32a5d1,M_ID_26b20f5e2e,B,50.4500008,0,Sterling Industries Stone Finish Candle Holders Off-white,2016-10-01T00:00:00.000Z,dining_entertainment,702,34,299,luxury goods,31.487,-92.712
1890,1,2017-01-04,C_ID_e3fc8b1d95,M_ID_26c3b87b54,B,8.72000027,1,,2015-12-01T00:00:00.000Z,cash_back,772,52,560,gas,32.841,-95.038
10427,1,2017-01-25,C_ID_afccef64a1,M_ID_26cf12481a,C,133.639999,0,Glade Scented Wax Melts Refill 8 ct - Pure Vanilla Joy,2016-06-01T00:00:00.000Z,cash_back,770,81,457,luxury goods,46.026,-114.734
10425,0,2017-01-25,C_ID_afccef64a1,M_ID_26cf12481a,D,133.639999,0,Smith Sunglasses Pavilion / Frame: Black Lens: Polarized Gray,2016-06-01T00:00:00.000Z,cash_back,770,81,457,luxury goods,46.026,-114.734
11555,0,2017-01-28,C_ID_7846cda6b7,M_ID_26cf12481a,C,112.620003,0,LED FLAMELESS 5 CANDLE CHANDELIER INDOOR OUTDOOR PATIO GARDEN PORCH LIGHT AUTO,2016-07-01T00:00:00.000Z,dining_entertainment,814,42,457,luxury goods,46.026,-114.734
11554,0,2017-01-28,C_ID_7846cda6b7,M_ID_26cf12481a,D,112.620003,0,New Quick Change Tune Clamp Trigger Capo For Acoustic Electric Classical Guitar,2016-07-01T00:00:00.000Z,dining_entertainment,814,42,457,luxury goods,46.026,-114.734
1935,1,2017-01-04,C_ID_90e2fe7653,M_ID_26d11a7dbc,B,36.7400017,0,,2016-12-01T00:00:00.000Z,cash_back,679,27,755,internet,32.365,-96.917
12192,1,2017-01-30,C_ID_d210329197,M_ID_27281ce41e,B,194.899994,0,Disney Boys Tween Wreck-It Ralph Watch,2016-08-01T00:00:00.000Z,cash_back,819,20,307,entertainment,48.552,-97.585
11055,1,2017-01-27,C_ID_2c7235b3f6,M_ID_26d4fadb60,B,42.4199982,0,Silverplated Labrador Round Necklace,2016-12-01T00:00:00.000Z,cash_back,376,28,130,luxury goods,41.217,-112.971
12914,1,2017-01-31,C_ID_77eaf4ae78,M_ID_26d4fadb60,D,40.8199997,0,Lacoste Inspiration Women's 1.6-ounce Eau de Parfum Spray,2017-01-01T00:00:00.000Z,dining_entertainment,755,32,130,luxury goods,41.217,-112.971
7866,1,2017-01-19,C_ID_35b78604ca,M_ID_26d4fadb60,A,45.6300011,1,Animale Men's 3-piece Gift Set,2016-02-01T00:00:00.000Z,cash_back,509,33,130,luxury goods,41.217,-112.971
3522,1,2017-01-08,C_ID_28c6bef823,M_ID_26d4fadb60,B,23.7600002,0,Fulcrum Light-It Multiflex 1 LED Book Light,2016-12-01T00:00:00.000Z,dining_entertainment,302,57,130,luxury goods,41.217,-112.971
2146,1,2017-01-04,C_ID_66a1eb1424,M_ID_26d4fadb60,D,40.6599998,0,Fossil Women's Stella Watch Quartz Mineral Crystal,2016-08-01T00:00:00.000Z,cash_back,335,24,130,luxury goods,41.217,-112.971
2145,1,2017-01-04,C_ID_66a1eb1424,M_ID_26d4fadb60,C,40.6599998,0,Men's Maui Jim 'Silver sword' 59mm Polarized Sunglasses - Brown/ Aqua/ Bronze,2016-08-01T00:00:00.000Z,cash_back,335,24,130,luxury goods,41.217,-112.971
4014,0,2017-01-09,C_ID_66a1eb1424,M_ID_26d4fadb60,C,40.6599998,0,"Auric Blends Scented Perfume Oil: Vanilla (Natural Roll On, Wicca)",2016-08-01T00:00:00.000Z,cash_back,335,24,130,luxury goods,41.217,-112.971
